date,canton,C1_oxford_school_closing,school_primary_secondary,school_highschool,school_university,C2_oxford_workplace_closing,home_office_recommended,leisure,sport,shops,hairdressers,church,restaurants,restaurants_tablesize,clubs,clubs_npeople,C3_oxford_cancel_public_events,C4_oxford_restrictions_on_gatherings,public_events_npeople,gatherings_npeople,C5_oxford_close_public_transport,C6_oxford_stay_at_home,C7_oxford_restriction_internal_movement,C8_oxford_international_travel_control,H1_oxford_public_info_campaigns,H2_oxford_testing_policy,H3_oxford_contact_tracing,H6_oxford_facial_coverings,facial_coverings_shops,facial_coverings_public_buildings,facial_coverings_schools,population_size,current_cases,cummulative_cases,current_deaths,cummulative_deaths,current_hospital_entries,cummulative_hospital_entries,current_PCR_tests,current_positive_PCR_tests,cummulative_PCR_tests,current_rapid_antigen_tests,current_positive_rapid_antigen_tests,cummulative_rapid_antigen_tests
2020-06-11,BS,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,195844,0,1132,0,53,0,142,223,0,2998,,,0
2020-06-11,FR,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,321783,2,1187,0,86,0,238,112,2,2513,,,0
2020-06-11,GE,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,504128,1,5248,0,288,0,371,354,2,7120,,,0
2020-06-11,GL,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,40590,0,127,0,12,0,16,13,0,183,,,0
2020-06-11,GR,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,199021,0,803,0,47,0,98,69,1,1219,,,0
2020-06-11,JU,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,73584,0,210,0,4,0,52,19,0,863,,,0
2020-06-11,LU,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,413120,0,712,0,20,0,65,126,0,2539,,,0
2020-06-11,NE,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,176496,0,702,0,48,0,108,165,0,2286,,,0
2020-06-11,NW,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,43087,0,122,0,3,0,24,8,0,263,,,0
2020-06-11,OW,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,37930,0,77,0,0,0,7,12,0,205,,,0
2020-06-11,SG,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,510734,2,802,0,36,1,100,252,3,2867,,,0
2020-06-11,SH,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,82348,0,80,0,2,0,13,52,0,643,,,0
2020-06-11,SO,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,275247,1,422,0,17,0,80,116,3,1997,,,0
2020-06-11,SZ,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,160480,0,295,0,23,0,38,69,0,1154,,,0
2020-06-11,TG,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,279547,0,358,0,18,0,70,105,0,1424,,,0
2020-06-11,TI,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,351491,0,3286,0,312,0,766,45,0,3022,,,0
2020-06-11,UR,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,36703,0,91,0,7,0,14,4,0,119,,,0
2020-06-11,VD,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,805098,4,5578,0,300,0,574,945,6,13080,,,0
2020-06-11,VS,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,345525,4,1930,0,118,0,226,139,4,2357,,,0
2020-06-11,ZG,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,127642,1,181,0,8,0,23,55,1,878,,,0
2020-06-11,ZH,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,1539275,4,3560,0,127,0,388,1294,2,15244,,,0
2020-06-12,AG,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,685845,2,1217,0,45,0,169,353,3,5455,,,0
2020-06-12,AI,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,16128,0,25,0,0,0,2,1,0,69,,,0
2020-06-12,AR,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,55445,0,91,0,3,0,22,21,0,295,,,0
2020-06-12,BE,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,1039474,1,1904,0,92,0,206,736,0,8189,,,0
2020-06-12,BL,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,289468,0,888,0,34,0,161,255,0,3682,,,0
2020-06-12,BS,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,195844,0,1132,0,53,0,142,209,0,3207,,,0
2020-06-12,FR,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,321783,3,1190,0,86,0,238,208,3,2721,,,0
2020-06-12,GE,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,504128,2,5250,0,288,0,371,412,2,7532,,,0
2020-06-12,GL,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,40590,0,127,0,12,0,16,15,0,198,,,0
2020-06-12,GR,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,199021,0,803,0,47,0,98,92,0,1311,,,0
2020-06-12,JU,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,73584,1,211,0,4,0,52,56,2,919,,,0
2020-06-12,LU,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,413120,0,712,0,20,0,65,159,1,2698,,,0
2020-06-12,NE,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,176496,1,703,0,48,0,108,208,0,2494,,,0
2020-06-12,NW,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,43087,0,122,0,3,0,24,15,0,278,,,0
2020-06-12,OW,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,37930,0,77,0,0,0,7,12,0,217,,,0
2020-06-12,SG,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,510734,0,802,0,36,1,101,234,2,3101,,,0
2020-06-12,SH,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,82348,2,82,0,2,0,13,50,2,693,,,0
2020-06-12,SO,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,275247,0,422,0,17,0,80,120,0,2117,,,0
2020-06-12,SZ,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,160480,0,295,0,23,0,38,78,0,1232,,,0
2020-06-12,TG,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,279547,0,358,0,18,0,70,154,0,1578,,,0
2020-06-12,TI,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,351491,2,3288,0,312,0,766,221,2,3243,,,0
2020-06-12,UR,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,36703,0,91,0,7,0,14,12,0,131,,,0
2020-06-12,VD,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,805098,8,5586,0,300,0,574,959,11,14039,,,0
2020-06-12,VS,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,345525,4,1934,1,119,0,226,129,6,2486,,,0
2020-06-12,ZG,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,127642,0,181,0,8,0,23,79,2,957,,,0
2020-06-12,ZH,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,1539275,8,3568,0,127,1,389,1649,7,16893,,,0
2020-06-13,AG,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,685845,0,1217,0,45,0,169,267,1,5722,,,0
2020-06-13,AI,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,16128,0,25,0,0,0,2,3,0,72,,,0
2020-06-13,AR,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,55445,0,91,0,3,0,22,16,0,311,,,0
2020-06-13,BE,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,1039474,1,1905,0,92,0,206,554,3,8743,,,0
2020-06-13,BL,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,289468,0,888,0,34,0,161,191,0,3873,,,0
2020-06-13,BS,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,195844,0,1132,0,53,0,142,123,0,3330,,,0
2020-06-13,FR,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,321783,2,1192,0,86,0,238,109,3,2830,,,0
2020-06-13,GE,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,504128,0,5250,0,288,0,371,365,2,7897,,,0
2020-06-13,GL,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,40590,0,127,1,13,0,16,9,0,207,,,0
2020-06-13,GR,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,199021,0,803,0,47,0,98,82,0,1393,,,0
2020-06-13,JU,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,73584,0,211,0,4,0,52,34,0,953,,,0
2020-06-13,LU,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,413120,0,712,0,20,0,65,113,0,2811,,,0
2020-06-13,NE,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,176496,1,704,0,48,0,108,130,0,2624,,,0
2020-06-13,NW,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,43087,0,122,0,3,0,24,11,0,289,,,0
2020-06-13,OW,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,37930,0,77,0,0,0,7,15,0,232,,,0
2020-06-13,SG,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,510734,0,802,0,36,0,101,147,1,3248,,,0
2020-06-13,SH,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,82348,0,82,0,2,0,13,38,0,731,,,0
2020-06-13,SO,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,275247,0,422,0,17,0,80,89,0,2206,,,0
2020-06-13,SZ,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,160480,0,295,0,23,0,38,55,0,1287,,,0
2020-06-13,TG,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,279547,0,358,0,18,0,70,88,0,1666,,,0
2020-06-13,TI,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,351491,2,3290,0,312,0,766,62,2,3305,,,0
2020-06-13,UR,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,36703,0,91,0,7,0,14,5,0,136,,,0
2020-06-13,VD,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,805098,0,5586,0,300,0,574,762,5,14801,,,0
2020-06-13,VS,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,345525,0,1934,0,119,0,226,175,1,2661,,,0
2020-06-13,ZG,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,127642,0,181,0,8,0,23,67,2,1024,,,0
2020-06-13,ZH,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,1539275,3,3571,0,127,0,389,846,6,17739,,,0
2020-06-14,AG,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,685845,3,1220,0,45,0,169,90,2,5812,,,0
2020-06-14,AI,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,16128,0,25,0,0,0,2,1,0,73,,,0
2020-06-14,AR,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,55445,0,91,0,3,0,22,4,0,315,,,0
2020-06-14,BE,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,1039474,0,1905,0,92,0,206,196,0,8939,,,0
2020-06-14,BL,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,289468,0,888,0,34,0,161,154,0,4027,,,0
2020-06-14,BS,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,195844,0,1132,0,53,0,142,80,0,3410,,,0
2020-06-14,FR,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,321783,0,1192,0,86,0,238,77,0,2907,,,0
2020-06-14,GE,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,504128,0,5250,0,288,0,371,145,0,8042,,,0
2020-06-14,GL,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,40590,0,127,0,13,0,16,4,0,211,,,0
2020-06-14,GR,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,199021,0,803,0,47,0,98,19,0,1412,,,0
2020-06-14,JU,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,73584,0,211,0,4,0,52,16,0,969,,,0
2020-06-14,LU,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,413120,1,713,0,20,0,65,73,1,2884,,,0
2020-06-14,NE,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,176496,0,704,0,48,0,108,52,2,2676,,,0
2020-06-14,NW,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,43087,0,122,0,3,0,24,10,0,299,,,0
2020-06-14,OW,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,37930,0,77,0,0,0,7,11,0,243,,,0
2020-06-14,SG,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,510734,0,802,0,36,0,101,27,0,3275,,,0
2020-06-14,SH,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,82348,0,82,0,2,0,13,3,0,734,,,0
2020-06-14,SO,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,275247,0,422,0,17,0,80,65,0,2271,,,0
2020-06-14,SZ,1,open_with_measures,open_with_measures,open_with_measures,1,yes,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,open_with_measures,,open_with_measures,300,2,3,300,30,0,1,0,4,2,3,2,0,no,no,no,160480,0,295,0,23,0,38,10,0,1297,,,0
